crime_code,crime_type,occurred_at,latitude,longitude,address,description,police_station,is_accident,is_women_related,severity
376,IPC-SexualOffence,2024-09-08T12:41:00,13.02171,77.621819,"Sector 88, Zone 17",FIR narrative sample #157 for IPC-SexualOffence.,Tambaram PS,False,False,5
307,IPC-AttemptToMurder,2024-06-11T21:27:00,17.362892,78.464716,"Sector 44, Zone 16",FIR narrative sample #158 for IPC-AttemptToMurder.,Adyar PS,False,False,4
420,IPC-Fraud,2025-08-15T04:09:00,13.050027,80.316799,"Sector 95, Zone 17",FIR narrative sample #159 for IPC-Fraud.,Mylapore PS,False,False,3
302,IPC-Murder,2024-05-26T10:56:00,17.325968,78.466975,"Sector 99, Zone 20",FIR narrative sample #160 for IPC-Murder.,Tambaram PS,False,False,5
379,IPC-Theft,2025-01-10T01:26:00,12.999818,77.552605,"Sector 97, Zone 15",FIR narrative sample #161 for IPC-Theft.,Velachery PS,False,False,2
420,IPC-Fraud,2024-10-04T07:19:00,13.036236,77.545643,"Sector 57, Zone 15",FIR narrative sample #162 for IPC-Fraud.,Mylapore PS,False,False,3
376,IPC-SexualOffence,2025-03-08T16:33:00,13.046203,77.645303,"Sector 33, Zone 2",FIR narrative sample #163 for IPC-SexualOffence.,Adyar PS,False,False,5
NDPS-27,NDPS-DrugConsumption,2025-03-19T17:59:00,13.116524,80.273246,"Sector 98, Zone 6",FIR narrative sample #164 for NDPS-DrugConsumption.,T. Nagar PS,False,False,3
376,IPC-SexualOffence,2024-12-29T16:09:00,12.906274,77.660281,"Sector 4, Zone 14",FIR narrative sample #165 for IPC-SexualOffence.,Velachery PS,False,False,5
302,IPC-Murder,2025-02-22T16:23:00,13.064487,80.203757,"Sector 13, Zone 11",FIR narrative sample #166 for IPC-Murder.,Velachery PS,False,False,5
379,IPC-Theft,2025-11-14T01:18:00,13.002972,77.536807,"Sector 79, Zone 1",FIR narrative sample #167 for IPC-Theft.,Anna Nagar PS,False,False,2
307,IPC-AttemptToMurder,2026-03-15T08:13:00,13.090509,80.307058,"Sector 37, Zone 8",FIR narrative sample #168 for IPC-AttemptToMurder.,T. Nagar PS,False,False,4
376,IPC-SexualOffence,2025-11-30T01:15:00,12.993832,77.61425,"Sector 77, Zone 18",FIR narrative sample #169 for IPC-SexualOffence.,Anna Nagar PS,False,True,5
302,IPC-Murder,2024-06-25T16:36:00,13.117667,80.237304,"Sector 31, Zone 19",FIR narrative sample #170 for IPC-Murder.,Velachery PS,False,True,5
NDPS-21,NDPS-DrugPossession,2025-09-24T21:42:00,13.086458,80.248397,"Sector 65, Zone 17",FIR narrative sample #171 for NDPS-DrugPossession.,Mylapore PS,False,False,4
ARMS-25,ArmsAct-IllegalWeapon,2026-03-14T12:55:00,12.898566,77.576501,"Sector 3, Zone 12",FIR narrative sample #172 for ArmsAct-IllegalWeapon.,Tambaram PS,False,False,4
307,IPC-AttemptToMurder,2025-04-15T07:46:00,17.405521,78.53014,"Sector 18, Zone 2",FIR narrative sample #173 for IPC-AttemptToMurder.,Velachery PS,False,False,4
323,IPC-Assault,2024-09-21T10:52:00,17.333014,78.531363,"Sector 62, Zone 6",FIR narrative sample #174 for IPC-Assault.,Tambaram PS,False,False,2
379,IPC-Theft,2026-01-29T22:49:00,12.897517,77.546855,"Sector 41, Zone 10",FIR narrative sample #175 for IPC-Theft.,T. Nagar PS,False,False,2
ARMS-25,ArmsAct-IllegalWeapon,2025-02-20T17:30:00,12.897459,77.618104,"Sector 84, Zone 11",FIR narrative sample #176 for ArmsAct-IllegalWeapon.,T. Nagar PS,False,False,4
376,IPC-SexualOffence,2025-11-27T11:27:00,13.010529,77.657742,"Sector 64, Zone 16",FIR narrative sample #177 for IPC-SexualOffence.,Adyar PS,False,False,5
323,IPC-Assault,2024-10-19T08:51:00,13.119033,80.203328,"Sector 70, Zone 10",FIR narrative sample #178 for IPC-Assault.,Adyar PS,False,False,2
323,IPC-Assault,2025-12-19T02:20:00,17.352302,78.478047,"Sector 89, Zone 15",FIR narrative sample #179 for IPC-Assault.,Adyar PS,False,False,2
323,IPC-Assault,2025-01-01T01:46:00,12.989976,77.58419,"Sector 10, Zone 13",FIR narrative sample #180 for IPC-Assault.,T. Nagar PS,False,False,2
323,IPC-Assault,2024-10-25T23:43:00,13.155146,80.213545,"Sector 5, Zone 5",FIR narrative sample #181 for IPC-Assault.,Anna Nagar PS,False,False,2
307,IPC-AttemptToMurder,2025-08-05T20:23:00,12.952857,77.605359,"Sector 58, Zone 12",FIR narrative sample #182 for IPC-AttemptToMurder.,Tambaram PS,False,False,4
323,IPC-Assault,2025-01-04T02:36:00,13.087414,80.254385,"Sector 15, Zone 1",FIR narrative sample #183 for IPC-Assault.,Adyar PS,False,False,2
379,IPC-Theft,2024-11-08T16:24:00,17.323842,78.530694,"Sector 79, Zone 10",FIR narrative sample #184 for IPC-Theft.,Adyar PS,False,False,2
NDPS-27,NDPS-DrugConsumption,2025-09-11T03:08:00,13.075027,80.334489,"Sector 88, Zone 11",FIR narrative sample #185 for NDPS-DrugConsumption.,T. Nagar PS,False,False,3
323,IPC-Assault,2024-04-07T02:35:00,17.351458,78.454693,"Sector 90, Zone 6",FIR narrative sample #186 for IPC-Assault.,Tambaram PS,False,False,2
323,IPC-Assault,2024-10-30T07:07:00,13.129431,80.228578,"Sector 71, Zone 19",FIR narrative sample #187 for IPC-Assault.,Velachery PS,False,False,2
323,IPC-Assault,2024-12-11T17:08:00,17.446479,78.41722,"Sector 93, Zone 16",FIR narrative sample #188 for IPC-Assault.,Tambaram PS,False,False,2
ARMS-25,ArmsAct-IllegalWeapon,2025-02-07T13:52:00,17.3168,78.562281,"Sector 60, Zone 17",FIR narrative sample #189 for ArmsAct-IllegalWeapon.,Anna Nagar PS,False,False,4
323,IPC-Assault,2025-11-23T17:40:00,17.334114,78.561302,"Sector 16, Zone 17",FIR narrative sample #190 for IPC-Assault.,T. Nagar PS,False,False,2
379,IPC-Theft,2025-05-27T05:10:00,13.041158,77.550675,"Sector 37, Zone 3",FIR narrative sample #191 for IPC-Theft.,Mylapore PS,False,False,2
376,IPC-SexualOffence,2025-09-14T20:35:00,12.911627,77.563052,"Sector 83, Zone 6",FIR narrative sample #192 for IPC-SexualOffence.,Mylapore PS,False,False,5
MV-184,Accident-RashDriving,2024-08-17T04:10:00,17.404917,78.55102,"Sector 6, Zone 1",FIR narrative sample #193 for Accident-RashDriving.,Mylapore PS,True,False,3
307,IPC-AttemptToMurder,2026-02-16T20:49:00,17.347345,78.440429,"Sector 82, Zone 1",FIR narrative sample #194 for IPC-AttemptToMurder.,Mylapore PS,False,False,4
NDPS-27,NDPS-DrugConsumption,2024-06-30T17:18:00,17.458064,78.483971,"Sector 52, Zone 10",FIR narrative sample #195 for NDPS-DrugConsumption.,Tambaram PS,False,False,3
NDPS-27,NDPS-DrugConsumption,2026-01-19T22:03:00,13.073037,80.26818,"Sector 19, Zone 11",FIR narrative sample #196 for NDPS-DrugConsumption.,Mylapore PS,False,False,3
323,IPC-Assault,2025-04-15T12:08:00,12.973997,77.531589,"Sector 35, Zone 15",FIR narrative sample #197 for IPC-Assault.,T. Nagar PS,False,False,2
420,IPC-Fraud,2025-11-10T03:03:00,13.042862,77.652866,"Sector 42, Zone 19",FIR narrative sample #198 for IPC-Fraud.,Adyar PS,False,False,3
323,IPC-Assault,2025-09-21T05:31:00,17.37969,78.547352,"Sector 51, Zone 17",FIR narrative sample #199 for IPC-Assault.,T. Nagar PS,False,False,2
NDPS-27,NDPS-DrugConsumption,2025-07-31T06:37:00,12.899385,77.559617,"Sector 87, Zone 16",FIR narrative sample #200 for NDPS-DrugConsumption.,Tambaram PS,False,False,3
376,IPC-SexualOffence,2024-10-01T00:54:00,13.071648,80.331893,"Sector 47, Zone 2",FIR narrative sample #201 for IPC-SexualOffence.,Anna Nagar PS,False,False,5
NDPS-21,NDPS-DrugPossession,2026-02-10T18:35:00,13.060704,80.236876,"Sector 98, Zone 18",FIR narrative sample #202 for NDPS-DrugPossession.,Anna Nagar PS,False,False,4
376,IPC-SexualOffence,2024-07-04T21:39:00,13.023286,80.206169,"Sector 72, Zone 12",FIR narrative sample #203 for IPC-SexualOffence.,Velachery PS,False,False,5
379,IPC-Theft,2025-09-12T19:32:00,12.971612,77.521849,"Sector 61, Zone 17",FIR narrative sample #204 for IPC-Theft.,Velachery PS,False,False,2
NDPS-27,NDPS-DrugConsumption,2025-11-02T19:57:00,17.327365,78.555719,"Sector 79, Zone 10",FIR narrative sample #205 for NDPS-DrugConsumption.,Anna Nagar PS,False,False,3
MV-184,Accident-RashDriving,2025-04-24T16:53:00,17.390174,78.520098,"Sector 48, Zone 11",FIR narrative sample #206 for Accident-RashDriving.,T. Nagar PS,True,False,3
307,IPC-AttemptToMurder,2025-02-01T18:19:00,17.444536,78.507382,"Sector 84, Zone 19",FIR narrative sample #207 for IPC-AttemptToMurder.,Velachery PS,False,False,4
MV-184,Accident-RashDriving,2025-08-13T23:03:00,17.381872,78.490577,"Sector 19, Zone 8",FIR narrative sample #208 for Accident-RashDriving.,Anna Nagar PS,True,False,3
302,IPC-Murder,2024-08-25T22:07:00,13.00573,80.240891,"Sector 27, Zone 14",FIR narrative sample #209 for IPC-Murder.,Tambaram PS,False,False,5
ARMS-25,ArmsAct-IllegalWeapon,2024-07-16T15:55:00,17.421384,78.519624,"Sector 42, Zone 16",FIR narrative sample #210 for ArmsAct-IllegalWeapon.,Mylapore PS,False,False,4
ARMS-25,ArmsAct-IllegalWeapon,2025-03-14T10:11:00,13.03754,77.569372,"Sector 88, Zone 9",FIR narrative sample #211 for ArmsAct-IllegalWeapon.,Tambaram PS,False,False,4
MV-184,Accident-RashDriving,2024-11-24T06:15:00,12.980894,77.550579,"Sector 99, Zone 10",FIR narrative sample #212 for Accident-RashDriving.,Velachery PS,True,False,3
420,IPC-Fraud,2024-04-27T22:31:00,12.968369,77.604278,"Sector 36, Zone 10",FIR narrative sample #213 for IPC-Fraud.,Tambaram PS,False,False,3
307,IPC-AttemptToMurder,2024-08-24T21:34:00,13.034922,77.577725,"Sector 38, Zone 2",FIR narrative sample #214 for IPC-AttemptToMurder.,Adyar PS,False,False,4
376,IPC-SexualOffence,2026-01-13T11:59:00,12.996556,77.634174,"Sector 35, Zone 18",FIR narrative sample #215 for IPC-SexualOffence.,Mylapore PS,False,True,5
376,IPC-SexualOffence,2025-11-14T03:39:00,17.398893,78.445493,"Sector 29, Zone 8",FIR narrative sample #216 for IPC-SexualOffence.,Mylapore PS,False,False,5
302,IPC-Murder,2025-12-22T13:21:00,17.380585,78.515691,"Sector 21, Zone 14",FIR narrative sample #217 for IPC-Murder.,Mylapore PS,False,False,5
NDPS-27,NDPS-DrugConsumption,2024-12-01T20:12:00,12.942987,77.617944,"Sector 84, Zone 19",FIR narrative sample #218 for NDPS-DrugConsumption.,T. Nagar PS,False,False,3
420,IPC-Fraud,2024-10-03T23:46:00,13.148817,80.21871,"Sector 5, Zone 13",FIR narrative sample #219 for IPC-Fraud.,Adyar PS,False,False,3
NDPS-27,NDPS-DrugConsumption,2025-09-25T23:55:00,13.031879,77.516083,"Sector 43, Zone 10",FIR narrative sample #220 for NDPS-DrugConsumption.,T. Nagar PS,False,False,3
NDPS-27,NDPS-DrugConsumption,2024-06-16T17:33:00,13.033882,77.536072,"Sector 25, Zone 4",FIR narrative sample #221 for NDPS-DrugConsumption.,Velachery PS,False,False,3
323,IPC-Assault,2025-10-19T23:29:00,17.346162,78.436492,"Sector 73, Zone 7",FIR narrative sample #222 for IPC-Assault.,Velachery PS,False,False,2
379,IPC-Theft,2024-07-17T20:57:00,13.023918,77.597045,"Sector 13, Zone 6",FIR narrative sample #223 for IPC-Theft.,Tambaram PS,False,False,2
379,IPC-Theft,2024-12-01T10:59:00,13.003793,80.252072,"Sector 43, Zone 10",FIR narrative sample #224 for IPC-Theft.,Velachery PS,False,False,2
MV-184,Accident-RashDriving,2024-08-25T00:16:00,17.362528,78.444508,"Sector 40, Zone 6",FIR narrative sample #225 for Accident-RashDriving.,Anna Nagar PS,True,False,3
NDPS-21,NDPS-DrugPossession,2024-05-01T16:59:00,17.428175,78.517146,"Sector 48, Zone 20",FIR narrative sample #226 for NDPS-DrugPossession.,Velachery PS,False,False,4
420,IPC-Fraud,2025-08-22T04:30:00,13.075497,80.348914,"Sector 71, Zone 16",FIR narrative sample #227 for IPC-Fraud.,Tambaram PS,False,False,3
ARMS-25,ArmsAct-IllegalWeapon,2024-05-23T06:48:00,13.111555,80.28603,"Sector 58, Zone 17",FIR narrative sample #228 for ArmsAct-IllegalWeapon.,Mylapore PS,False,False,4
323,IPC-Assault,2026-01-14T18:07:00,13.135304,80.335162,"Sector 20, Zone 6",FIR narrative sample #229 for IPC-Assault.,Mylapore PS,False,False,2
323,IPC-Assault,2024-10-18T14:07:00,17.337864,78.500004,"Sector 58, Zone 2",FIR narrative sample #230 for IPC-Assault.,Mylapore PS,False,False,2
NDPS-27,NDPS-DrugConsumption,2025-11-19T16:26:00,12.981826,77.604008,"Sector 93, Zone 1",FIR narrative sample #231 for NDPS-DrugConsumption.,Velachery PS,False,False,3
NDPS-21,NDPS-DrugPossession,2025-07-17T00:47:00,13.09523,80.197946,"Sector 70, Zone 2",FIR narrative sample #232 for NDPS-DrugPossession.,T. Nagar PS,False,False,4
307,IPC-AttemptToMurder,2024-12-06T01:18:00,12.920397,77.536269,"Sector 83, Zone 14",FIR narrative sample #233 for IPC-AttemptToMurder.,Tambaram PS,False,False,4
323,IPC-Assault,2025-03-08T14:55:00,12.951703,77.623837,"Sector 18, Zone 12",FIR narrative sample #234 for IPC-Assault.,Mylapore PS,False,False,2
307,IPC-AttemptToMurder,2025-10-03T17:25:00,17.325376,78.563296,"Sector 39, Zone 15",FIR narrative sample #235 for IPC-AttemptToMurder.,T. Nagar PS,False,False,4
ARMS-25,ArmsAct-IllegalWeapon,2025-01-24T17:24:00,13.042302,80.246086,"Sector 98, Zone 4",FIR narrative sample #236 for ArmsAct-IllegalWeapon.,Tambaram PS,False,False,4
302,IPC-Murder,2024-05-27T13:39:00,13.041207,80.201467,"Sector 77, Zone 2",FIR narrative sample #237 for IPC-Murder.,Anna Nagar PS,False,False,5
420,IPC-Fraud,2026-02-17T12:28:00,13.089062,80.311402,"Sector 65, Zone 10",FIR narrative sample #238 for IPC-Fraud.,Adyar PS,False,False,3
420,IPC-Fraud,2024-08-22T10:36:00,17.428606,78.537641,"Sector 85, Zone 17",FIR narrative sample #239 for IPC-Fraud.,Adyar PS,False,False,3
420,IPC-Fraud,2025-02-04T09:17:00,13.091775,80.285367,"Sector 81, Zone 14",FIR narrative sample #240 for IPC-Fraud.,Adyar PS,False,False,3
ARMS-25,ArmsAct-IllegalWeapon,2024-11-12T01:22:00,17.412415,78.532429,"Sector 53, Zone 5",FIR narrative sample #241 for ArmsAct-IllegalWeapon.,Anna Nagar PS,False,False,4
376,IPC-SexualOffence,2025-03-14T05:48:00,17.380763,78.542595,"Sector 19, Zone 15",FIR narrative sample #242 for IPC-SexualOffence.,Tambaram PS,False,False,5
302,IPC-Murder,2024-09-05T13:26:00,17.389799,78.468847,"Sector 83, Zone 3",FIR narrative sample #243 for IPC-Murder.,Velachery PS,False,False,5
NDPS-27,NDPS-DrugConsumption,2025-03-20T02:34:00,17.437705,78.414946,"Sector 78, Zone 2",FIR narrative sample #244 for NDPS-DrugConsumption.,Mylapore PS,False,False,3
307,IPC-AttemptToMurder,2025-09-23T18:46:00,17.394416,78.483403,"Sector 39, Zone 1",FIR narrative sample #245 for IPC-AttemptToMurder.,Velachery PS,False,False,4
420,IPC-Fraud,2025-09-21T23:07:00,17.464932,78.483327,"Sector 91, Zone 7",FIR narrative sample #246 for IPC-Fraud.,Mylapore PS,False,False,3
NDPS-21,NDPS-DrugPossession,2025-08-01T17:20:00,12.952506,77.599984,"Sector 47, Zone 17",FIR narrative sample #247 for NDPS-DrugPossession.,Velachery PS,False,False,4
NDPS-27,NDPS-DrugConsumption,2024-12-12T03:51:00,17.380118,78.541057,"Sector 41, Zone 14",FIR narrative sample #248 for NDPS-DrugConsumption.,Velachery PS,False,False,3
302,IPC-Murder,2024-09-04T07:47:00,13.005295,80.27923,"Sector 54, Zone 10",FIR narrative sample #249 for IPC-Murder.,Tambaram PS,False,False,5
379,IPC-Theft,2025-09-15T10:14:00,12.982766,77.553917,"Sector 44, Zone 9",FIR narrative sample #250 for IPC-Theft.,Tambaram PS,False,False,2
NDPS-27,NDPS-DrugConsumption,2024-06-15T23:31:00,12.918517,77.641796,"Sector 70, Zone 16",FIR narrative sample #251 for NDPS-DrugConsumption.,Tambaram PS,False,False,3
379,IPC-Theft,2024-09-25T20:03:00,17.310412,78.542172,"Sector 7, Zone 1",FIR narrative sample #252 for IPC-Theft.,Tambaram PS,False,False,2
NDPS-21,NDPS-DrugPossession,2025-11-14T20:14:00,13.115847,80.192163,"Sector 8, Zone 20",FIR narrative sample #253 for NDPS-DrugPossession.,Velachery PS,False,False,4
MV-184,Accident-RashDriving,2024-11-25T21:31:00,13.003758,80.278963,"Sector 93, Zone 9",FIR narrative sample #254 for Accident-RashDriving.,Mylapore PS,True,True,3
ARMS-25,ArmsAct-IllegalWeapon,2025-06-14T00:32:00,17.412845,78.535687,"Sector 13, Zone 17",FIR narrative sample #255 for ArmsAct-IllegalWeapon.,T. Nagar PS,False,False,4
379,IPC-Theft,2025-07-31T06:39:00,17.345387,78.463411,"Sector 48, Zone 13",FIR narrative sample #256 for IPC-Theft.,T. Nagar PS,False,False,2
NDPS-27,NDPS-DrugConsumption,2024-09-02T07:44:00,13.050696,80.32319,"Sector 98, Zone 2",FIR narrative sample #257 for NDPS-DrugConsumption.,Tambaram PS,False,False,3
307,IPC-AttemptToMurder,2025-02-12T12:24:00,17.381161,78.50858,"Sector 64, Zone 14",FIR narrative sample #258 for IPC-AttemptToMurder.,T. Nagar PS,False,False,4
323,IPC-Assault,2024-09-01T03:57:00,17.452064,78.443463,"Sector 73, Zone 16",FIR narrative sample #259 for IPC-Assault.,Tambaram PS,False,False,2
376,IPC-SexualOffence,2026-02-15T02:43:00,13.03549,77.604762,"Sector 3, Zone 7",FIR narrative sample #260 for IPC-SexualOffence.,Velachery PS,False,True,5
MV-184,Accident-RashDriving,2025-11-07T22:52:00,13.04022,77.562484,"Sector 50, Zone 18",FIR narrative sample #261 for Accident-RashDriving.,Mylapore PS,True,False,3
323,IPC-Assault,2025-03-06T23:08:00,17.420866,78.486827,"Sector 13, Zone 14",FIR narrative sample #262 for IPC-Assault.,T. Nagar PS,False,False,2
420,IPC-Fraud,2026-01-16T10:38:00,17.457777,78.470172,"Sector 82, Zone 9",FIR narrative sample #263 for IPC-Fraud.,T. Nagar PS,False,False,3
NDPS-27,NDPS-DrugConsumption,2024-11-17T07:22:00,17.455583,78.475796,"Sector 49, Zone 3",FIR narrative sample #264 for NDPS-DrugConsumption.,Tambaram PS,False,False,3
MV-184,Accident-RashDriving,2025-06-05T07:45:00,13.015826,80.215375,"Sector 20, Zone 13",FIR narrative sample #265 for Accident-RashDriving.,Tambaram PS,True,False,3
323,IPC-Assault,2025-03-30T03:05:00,13.153574,80.261858,"Sector 17, Zone 3",FIR narrative sample #266 for IPC-Assault.,T. Nagar PS,False,False,2
379,IPC-Theft,2025-01-17T14:35:00,17.386991,78.423227,"Sector 12, Zone 20",FIR narrative sample #267 for IPC-Theft.,Mylapore PS,False,False,2
MV-184,Accident-RashDriving,2025-05-06T12:00:00,12.95781,77.639267,"Sector 32, Zone 19",FIR narrative sample #268 for Accident-RashDriving.,Mylapore PS,True,False,3
ARMS-25,ArmsAct-IllegalWeapon,2025-10-12T21:24:00,13.024914,80.238881,"Sector 22, Zone 14",FIR narrative sample #269 for ArmsAct-IllegalWeapon.,T. Nagar PS,False,False,4
376,IPC-SexualOffence,2025-01-27T09:30:00,13.06048,80.341776,"Sector 77, Zone 20",FIR narrative sample #270 for IPC-SexualOffence.,Anna Nagar PS,False,False,5
420,IPC-Fraud,2024-12-21T03:08:00,12.892683,77.577911,"Sector 43, Zone 15",FIR narrative sample #271 for IPC-Fraud.,Anna Nagar PS,False,False,3
323,IPC-Assault,2025-01-18T20:38:00,13.05077,80.287214,"Sector 41, Zone 6",FIR narrative sample #272 for IPC-Assault.,Anna Nagar PS,False,False,2
NDPS-21,NDPS-DrugPossession,2025-05-12T09:47:00,17.406264,78.561542,"Sector 49, Zone 9",FIR narrative sample #273 for NDPS-DrugPossession.,Velachery PS,False,False,4
NDPS-21,NDPS-DrugPossession,2025-03-26T03:59:00,17.336968,78.566262,"Sector 4, Zone 15",FIR narrative sample #274 for NDPS-DrugPossession.,Mylapore PS,False,False,4
420,IPC-Fraud,2025-01-10T09:53:00,17.316065,78.542346,"Sector 64, Zone 5",FIR narrative sample #275 for IPC-Fraud.,Tambaram PS,False,False,3
376,IPC-SexualOffence,2025-07-30T08:42:00,13.117138,80.316952,"Sector 62, Zone 19",FIR narrative sample #276 for IPC-SexualOffence.,Mylapore PS,False,True,5
NDPS-21,NDPS-DrugPossession,2024-10-03T16:59:00,17.371928,78.412582,"Sector 69, Zone 20",FIR narrative sample #277 for NDPS-DrugPossession.,Tambaram PS,False,False,4
307,IPC-AttemptToMurder,2025-12-13T07:42:00,17.361801,78.51022,"Sector 87, Zone 13",FIR narrative sample #278 for IPC-AttemptToMurder.,Tambaram PS,False,True,4
323,IPC-Assault,2025-01-18T03:00:00,13.044098,80.272408,"Sector 89, Zone 19",FIR narrative sample #279 for IPC-Assault.,Mylapore PS,False,False,2
420,IPC-Fraud,2025-01-02T11:25:00,13.015175,77.608774,"Sector 4, Zone 16",FIR narrative sample #280 for IPC-Fraud.,Velachery PS,False,False,3
307,IPC-AttemptToMurder,2025-06-05T13:58:00,13.021271,80.341208,"Sector 44, Zone 15",FIR narrative sample #281 for IPC-AttemptToMurder.,Velachery PS,False,False,4
420,IPC-Fraud,2024-10-17T15:22:00,12.90722,77.630119,"Sector 39, Zone 2",FIR narrative sample #282 for IPC-Fraud.,T. Nagar PS,False,False,3
307,IPC-AttemptToMurder,2026-03-11T10:41:00,13.111042,80.216997,"Sector 67, Zone 6",FIR narrative sample #283 for IPC-AttemptToMurder.,Adyar PS,False,False,4
ARMS-25,ArmsAct-IllegalWeapon,2025-10-22T10:35:00,13.044954,77.551697,"Sector 24, Zone 14",FIR narrative sample #284 for ArmsAct-IllegalWeapon.,Adyar PS,False,False,4
NDPS-21,NDPS-DrugPossession,2026-03-05T23:39:00,13.074632,80.259428,"Sector 27, Zone 9",FIR narrative sample #285 for NDPS-DrugPossession.,Adyar PS,False,True,4
307,IPC-AttemptToMurder,2024-08-20T03:51:00,17.334914,78.458858,"Sector 86, Zone 16",FIR narrative sample #286 for IPC-AttemptToMurder.,Velachery PS,False,False,4
ARMS-25,ArmsAct-IllegalWeapon,2024-06-18T10:38:00,12.989409,77.608521,"Sector 80, Zone 6",FIR narrative sample #287 for ArmsAct-IllegalWeapon.,Anna Nagar PS,False,False,4
376,IPC-SexualOffence,2024-07-13T18:05:00,17.326432,78.425558,"Sector 48, Zone 5",FIR narrative sample #288 for IPC-SexualOffence.,Adyar PS,False,False,5
ARMS-25,ArmsAct-IllegalWeapon,2025-03-02T13:38:00,13.094669,80.258386,"Sector 89, Zone 6",FIR narrative sample #289 for ArmsAct-IllegalWeapon.,Mylapore PS,False,False,4
ARMS-25,ArmsAct-IllegalWeapon,2025-10-15T15:18:00,13.032636,80.325418,"Sector 2, Zone 16",FIR narrative sample #290 for ArmsAct-IllegalWeapon.,Velachery PS,False,False,4
